id,gender,customer-type,age,type-of-travel,class,flight-distance,inflight-wifi-service,departure/arrival-time-convenient,ease-of-online-booking,gate-location,food-and-drink,online-boarding,seat-comfort,inflight-entertainment,on-board-service,leg-room-service,baggage-handling,checkin-service,inflight-service,cleanliness,departure-delay-in-minutes,arrival-delay-in-minutes,satisfaction
9723,Male,Loyal-customer,61,Personal-travel,Eco,199,3,5,3,2,5,3,5,5,5,3,5,3,2,5,0,0.0,Neutral-or-dissatisfied
44082,Female,Loyal-customer,38,Business-travel,Eco-plus,251,2,3,3,3,2,2,2,2,1,1,4,4,3,2,0,8.0,Neutral-or-dissatisfied
2888,Female,Loyal-customer,14,Personal-travel,Eco,409,2,1,2,3,3,2,5,3,4,3,3,3,2,3,15,28.0,Neutral-or-dissatisfied
73479,Female,Loyal-customer,69,Personal-travel,Eco,1005,3,5,3,3,5,4,4,4,4,3,4,4,4,4,0,0.0,Neutral-or-dissatisfied
128091,Male,Loyal-customer,13,Personal-travel,Eco,2845,2,0,2,3,2,5,5,5,5,4,4,5,1,5,4,13.0,Neutral-or-dissatisfied
30551,Female,Loyal-customer,44,Personal-travel,Eco,1028,1,4,2,3,3,4,4,5,5,2,5,3,5,4,61,51.0,Neutral-or-dissatisfied
88841,Female,Loyal-customer,63,Personal-travel,Eco-plus,270,2,5,2,2,5,5,4,4,4,2,4,5,4,4,3,0.0,Neutral-or-dissatisfied
127457,Female,Loyal-customer,47,Business-travel,Business,2075,3,3,3,3,4,5,5,4,4,4,4,3,4,4,0,8.0,Satisfied
3704,Male,Loyal-customer,51,Personal-travel,Eco,431,0,4,0,1,2,0,2,2,4,4,4,5,5,2,37,121.0,Satisfied
30473,Male,Loyal-customer,52,Business-travel,Eco,377,4,1,1,1,4,4,4,4,4,2,1,4,5,4,0,0.0,Satisfied
44171,Male,Loyal-customer,43,Personal-travel,Business,157,3,4,0,1,2,4,5,5,5,0,5,4,5,5,40,29.0,Neutral-or-dissatisfied
75486,Female,Loyal-customer,47,Business-travel,Business,2342,5,5,5,5,4,3,5,5,5,5,5,4,5,5,0,0.0,Satisfied
117293,Male,Loyal-customer,60,Business-travel,Business,1760,3,3,3,3,4,4,4,4,4,4,4,3,4,3,1,0.0,Satisfied
71961,Male,Disloyal-customer,28,Business-travel,Business,1437,5,5,5,2,4,5,4,4,3,3,5,3,4,4,0,0.0,Satisfied
70941,Female,Disloyal-customer,22,Business-travel,Eco,212,2,2,2,3,4,2,4,4,3,2,3,4,3,4,64,67.0,Neutral-or-dissatisfied
7972,Female,Loyal-customer,46,Business-travel,Eco-plus,594,3,3,5,3,4,3,3,3,3,3,3,4,3,4,0,0.0,Neutral-or-dissatisfied
6609,Female,Loyal-customer,33,Personal-travel,Eco,528,2,4,5,5,4,5,4,4,4,3,4,4,4,4,2,0.0,Neutral-or-dissatisfied
18919,Male,Loyal-customer,30,Personal-travel,Eco,551,2,1,3,3,3,3,5,3,2,3,3,1,4,3,0,0.0,Neutral-or-dissatisfied
60737,Male,Loyal-customer,60,Business-travel,Business,1725,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,0.0,Satisfied
76775,Male,Disloyal-customer,21,Business-travel,Eco,689,1,1,1,4,4,1,4,4,4,1,3,2,3,4,11,18.0,Neutral-or-dissatisfied
60796,Female,Disloyal-customer,25,Business-travel,Business,472,5,0,4,3,2,4,2,2,5,5,4,5,4,2,0,0.0,Satisfied
87476,Female,Loyal-customer,40,Business-travel,Business,321,2,2,2,2,2,4,4,5,5,5,5,5,5,3,0,0.0,Satisfied
34987,Female,Loyal-customer,55,Personal-travel,Eco-plus,273,4,3,4,1,4,5,3,3,3,4,3,5,3,3,0,4.0,Neutral-or-dissatisfied
8377,Male,Loyal-customer,42,Business-travel,Eco,773,3,2,2,2,4,3,4,4,2,1,4,4,3,4,0,0.0,Neutral-or-dissatisfied
34862,Female,Disloyal-customer,28,Business-travel,Business,2248,2,2,2,1,5,2,5,5,3,2,5,5,4,5,0,0.0,Neutral-or-dissatisfied
97364,Female,Loyal-customer,69,Personal-travel,Eco,347,4,5,5,3,2,5,5,3,3,5,3,4,3,5,0,0.0,Neutral-or-dissatisfied
44813,Male,Loyal-customer,26,Personal-travel,Eco,802,4,2,4,2,3,4,3,3,2,4,3,4,3,3,0,6.0,Neutral-or-dissatisfied
91922,Female,Loyal-customer,28,Business-travel,Business,2586,5,5,5,5,4,4,4,4,5,2,5,4,4,4,0,0.0,Satisfied
868,Male,Loyal-customer,57,Business-travel,Business,113,4,2,2,2,2,3,4,1,1,1,4,1,1,1,0,0.0,Neutral-or-dissatisfied
74606,Male,Loyal-customer,47,Business-travel,Eco,1235,2,3,3,3,2,2,2,2,2,3,4,3,3,2,0,0.0,Neutral-or-dissatisfied
93966,Male,Disloyal-customer,36,Business-travel,Business,1315,3,3,3,3,2,3,2,2,5,2,4,3,5,2,3,0.0,Neutral-or-dissatisfied
29095,Female,Loyal-customer,51,Personal-travel,Eco,697,1,5,1,1,5,5,4,2,2,1,2,3,2,5,0,4.0,Neutral-or-dissatisfied
82307,Female,Loyal-customer,10,Personal-travel,Eco,986,4,5,4,5,5,4,5,5,3,4,5,4,5,5,0,0.0,Neutral-or-dissatisfied
31462,Female,Disloyal-customer,52,Business-travel,Eco,967,3,3,3,2,2,3,1,2,5,2,3,3,4,2,108,103.0,Neutral-or-dissatisfied
87438,Male,Loyal-customer,40,Business-travel,Business,3712,5,5,5,5,3,5,4,4,4,4,4,3,4,3,0,0.0,Satisfied
9637,Female,Loyal-customer,38,Business-travel,Business,2554,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0,Satisfied
88630,Male,Loyal-customer,66,Personal-travel,Eco,404,2,4,2,1,4,2,4,4,3,4,4,3,5,4,0,0.0,Neutral-or-dissatisfied
34265,Male,Disloyal-customer,24,Business-travel,Eco,280,3,4,3,3,4,3,1,4,4,5,4,4,3,4,0,0.0,Neutral-or-dissatisfied
117016,Male,Loyal-customer,36,Business-travel,Business,2731,4,5,5,5,1,2,2,4,4,4,4,1,4,3,0,0.0,Neutral-or-dissatisfied
22016,Female,Loyal-customer,39,Personal-travel,Eco,551,2,4,2,3,3,2,3,3,4,4,3,2,3,3,0,0.0,Neutral-or-dissatisfied
30552,Female,Loyal-customer,32,Personal-travel,Eco,955,1,5,1,3,2,1,4,2,5,3,4,4,5,2,0,0.0,Neutral-or-dissatisfied
107088,Male,Loyal-customer,57,Business-travel,Business,562,4,4,4,4,4,4,4,4,4,4,4,3,4,3,12,0.0,Satisfied
5126,Female,Loyal-customer,51,Business-travel,Business,3549,2,2,3,2,5,5,5,3,3,4,4,5,3,4,0,0.0,Satisfied
69644,Male,Loyal-customer,49,Business-travel,Business,3187,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0.0,Satisfied
75866,Male,Loyal-customer,68,Personal-travel,Eco-plus,1437,5,5,5,2,4,5,4,4,5,4,4,5,4,4,0,0.0,Satisfied
37763,Female,Loyal-customer,41,Business-travel,Eco-plus,1069,4,5,5,5,3,1,5,4,4,4,4,1,4,4,14,0.0,Satisfied
75848,Male,Disloyal-customer,25,Business-travel,Eco,803,4,4,4,4,4,4,4,4,2,3,4,4,3,4,0,39.0,Neutral-or-dissatisfied
53356,Male,Loyal-customer,27,Business-travel,Business,1452,1,1,5,1,2,2,2,2,2,4,2,2,4,2,99,89.0,Satisfied
13258,Female,Loyal-customer,57,Business-travel,Eco,657,4,1,1,1,2,3,1,3,3,4,3,4,3,4,0,0.0,Satisfied
342,Male,Loyal-customer,27,Personal-travel,Eco,821,2,4,2,2,3,2,3,3,3,5,5,5,4,3,0,12.0,Neutral-or-dissatisfied
58882,Female,Loyal-customer,41,Business-travel,Eco,888,3,3,3,3,3,3,3,3,2,1,4,2,3,3,13,0.0,Neutral-or-dissatisfied
8022,Male,Disloyal-customer,26,Business-travel,Business,402,3,0,3,5,4,3,4,4,3,3,4,3,5,4,0,0.0,Neutral-or-dissatisfied
50693,Male,Loyal-customer,15,Personal-travel,Eco,326,3,3,3,1,3,3,3,3,2,3,4,3,5,3,0,24.0,Neutral-or-dissatisfied
95747,Male,Loyal-customer,44,Business-travel,Eco,181,3,3,3,3,3,3,3,3,4,3,3,1,3,3,1,0.0,Neutral-or-dissatisfied
117803,Male,Loyal-customer,58,Business-travel,Business,2359,0,0,0,3,4,5,5,5,5,5,5,5,5,4,0,0.0,Satisfied
8426,Female,Loyal-customer,38,Business-travel,Business,2173,1,1,3,1,3,5,1,4,4,4,4,3,4,1,10,0.0,Satisfied
68246,Male,Loyal-customer,36,Business-travel,Eco,231,4,5,5,5,4,4,4,4,5,1,3,4,1,4,1,2.0,Satisfied
5446,Male,Loyal-customer,38,Business-travel,Business,265,5,5,5,5,2,4,5,4,4,4,4,4,4,4,0,0.0,Satisfied
74278,Male,Loyal-customer,9,Business-travel,Business,2288,4,4,4,4,4,4,4,4,5,3,3,4,4,4,0,0.0,Satisfied
49700,Male,Loyal-customer,52,Business-travel,Business,308,1,1,1,1,4,4,4,5,5,5,5,2,5,1,22,17.0,Satisfied
11416,Male,Disloyal-customer,23,Business-travel,Eco,295,4,0,4,3,2,4,2,2,5,4,4,4,4,2,58,52.0,Satisfied
96434,Female,Loyal-customer,50,Business-travel,Business,436,4,4,4,4,5,5,4,3,3,4,3,5,3,5,0,0.0,Satisfied
101930,Male,Disloyal-customer,62,Business-travel,Business,628,2,2,2,4,2,2,2,2,3,5,4,4,3,2,2,0.0,Neutral-or-dissatisfied
25529,Male,Loyal-customer,64,Personal-travel,Eco,481,3,4,3,3,4,3,4,4,3,1,1,5,4,4,0,0.0,Neutral-or-dissatisfied
24116,Male,Loyal-customer,11,Business-travel,Business,3427,3,1,1,1,3,2,3,3,2,4,4,2,4,3,0,0.0,Neutral-or-dissatisfied
39662,Female,Loyal-customer,30,Personal-travel,Eco,224,1,4,0,3,5,0,5,5,2,5,3,4,4,5,0,0.0,Neutral-or-dissatisfied
102649,Male,Loyal-customer,25,Business-travel,Business,255,3,3,5,3,5,5,5,5,4,4,4,5,4,5,7,0.0,Satisfied
96861,Female,Loyal-customer,39,Business-travel,Business,3110,2,3,2,2,3,5,4,4,4,4,4,1,4,3,33,25.0,Satisfied
101514,Male,Disloyal-customer,23,Business-travel,Eco,345,2,5,3,1,4,3,4,4,2,5,5,1,2,4,6,4.0,Neutral-or-dissatisfied
635,Male,Disloyal-customer,55,Business-travel,Business,158,5,5,5,3,3,5,3,3,4,5,5,4,5,3,1,0.0,Satisfied
18065,Female,Disloyal-customer,56,Business-travel,Eco,205,4,4,4,4,5,4,5,5,1,2,1,4,5,5,0,0.0,Satisfied
45224,Female,Loyal-customer,42,Business-travel,Business,2874,4,4,4,4,1,4,4,5,5,5,5,3,5,2,2,0.0,Satisfied
33913,Male,Loyal-customer,45,Business-travel,Business,3304,4,4,5,4,2,3,2,5,5,5,5,4,5,2,0,0.0,Satisfied
88663,Male,Loyal-customer,39,Personal-travel,Eco,270,1,0,1,1,1,1,4,1,4,3,4,5,5,1,12,0.0,Neutral-or-dissatisfied
84701,Female,Disloyal-customer,26,Business-travel,Business,481,3,0,2,3,4,2,4,4,4,2,5,5,4,4,0,0.0,Neutral-or-dissatisfied
9882,Male,Loyal-customer,27,Business-travel,Business,2402,4,4,3,4,5,4,5,5,5,4,5,3,5,5,0,0.0,Satisfied
66252,Female,Loyal-customer,35,Personal-travel,Eco,550,3,0,3,3,3,3,1,3,4,2,5,3,5,3,26,95.0,Neutral-or-dissatisfied
68182,Female,Loyal-customer,43,Personal-travel,Eco,603,3,5,3,3,4,5,4,1,1,3,1,5,1,4,43,34.0,Neutral-or-dissatisfied
59516,Female,Loyal-customer,51,Business-travel,Business,387,2,2,3,2,2,4,4,4,4,4,4,3,4,4,7,0.0,Satisfied
106455,Male,Disloyal-customer,25,Business-travel,Eco,1223,3,3,3,3,5,3,1,5,2,2,3,4,2,5,30,45.0,Neutral-or-dissatisfied
46492,Female,Loyal-customer,60,Business-travel,Eco,141,4,1,1,1,5,5,3,4,4,4,4,5,4,5,2,0.0,Satisfied
126427,Female,Loyal-customer,12,Business-travel,Eco-plus,650,3,5,5,5,3,3,1,3,3,5,4,2,4,3,0,12.0,Neutral-or-dissatisfied
90471,Male,Disloyal-customer,23,Business-travel,Eco,515,5,0,5,5,2,5,2,2,3,5,4,4,4,2,2,35.0,Satisfied
110340,Male,Loyal-customer,49,Business-travel,Business,787,4,4,4,4,4,4,4,4,4,4,4,4,4,4,35,34.0,Satisfied
57768,Female,Loyal-customer,51,Business-travel,Business,2704,4,4,4,4,4,4,4,2,3,3,2,4,1,4,0,17.0,Neutral-or-dissatisfied
108554,Male,Disloyal-customer,23,Business-travel,Eco,735,3,3,3,3,3,1,1,3,3,4,5,1,5,1,339,319.0,Neutral-or-dissatisfied
7417,Female,Loyal-customer,71,Business-travel,Business,3745,4,4,4,4,3,4,4,1,5,3,2,4,1,4,123,162.0,Neutral-or-dissatisfied
127379,Male,Disloyal-customer,17,Business-travel,Business,1009,4,5,3,3,2,3,2,2,5,5,4,3,5,2,17,3.0,Satisfied
7707,Male,Loyal-customer,53,Personal-travel,Eco,767,4,2,4,3,1,4,3,1,3,5,3,4,3,1,0,9.0,Neutral-or-dissatisfied
126207,Male,Loyal-customer,43,Business-travel,Eco,590,4,1,5,5,4,4,4,4,1,5,2,4,2,4,0,6.0,Neutral-or-dissatisfied
23710,Male,Loyal-customer,19,Personal-travel,Eco,196,4,5,4,3,1,4,1,1,4,5,5,4,4,1,0,0.0,Neutral-or-dissatisfied
104726,Female,Loyal-customer,13,Business-travel,Business,3851,5,5,5,5,5,5,5,5,3,2,5,4,4,5,0,0.0,Satisfied
39638,Male,Loyal-customer,67,Personal-travel,Eco-plus,620,1,4,1,1,1,1,1,1,4,5,5,5,5,1,0,0.0,Neutral-or-dissatisfied
16493,Male,Loyal-customer,36,Business-travel,Business,2162,3,5,4,5,3,3,4,1,1,1,3,1,1,3,14,1.0,Neutral-or-dissatisfied
6845,Female,Disloyal-customer,17,Business-travel,Eco-plus,223,4,1,4,3,5,4,5,5,4,1,4,2,3,5,0,0.0,Neutral-or-dissatisfied
86657,Male,Loyal-customer,54,Personal-travel,Eco,746,3,2,3,4,5,3,5,5,4,1,3,2,4,5,99,101.0,Neutral-or-dissatisfied
32043,Female,Loyal-customer,52,Business-travel,Business,3389,4,4,4,4,4,2,4,4,4,4,3,4,4,4,5,20.0,Satisfied
3688,Male,Loyal-customer,60,Business-travel,Business,2667,2,2,2,2,5,5,4,4,4,4,4,4,4,4,0,0.0,Satisfied
46101,Female,Disloyal-customer,21,Business-travel,Business,1154,5,4,5,2,3,5,3,3,5,4,5,3,5,3,10,3.0,Satisfied
74527,Female,Loyal-customer,51,Business-travel,Eco,1464,2,3,3,3,1,2,3,2,2,2,2,2,2,3,5,0.0,Neutral-or-dissatisfied
118630,Male,Loyal-customer,54,Business-travel,Business,304,2,2,2,2,2,5,5,5,5,5,5,5,5,5,15,0.0,Satisfied
117213,Male,Loyal-customer,55,Personal-travel,Eco,325,3,5,3,4,2,3,2,2,2,4,5,5,1,2,0,0.0,Neutral-or-dissatisfied
43683,Female,Disloyal-customer,26,Business-travel,Eco,489,3,4,3,2,1,3,1,1,3,3,2,4,1,1,0,0.0,Neutral-or-dissatisfied
98633,Male,Loyal-customer,55,Business-travel,Business,2027,1,1,1,1,4,5,5,5,5,5,5,4,5,5,0,0.0,Satisfied
87961,Female,Loyal-customer,43,Business-travel,Business,3547,3,3,3,3,5,5,4,4,4,4,4,5,4,4,0,0.0,Satisfied
35754,Female,Disloyal-customer,60,Business-travel,Eco,1608,1,1,1,3,1,1,1,1,3,1,4,5,1,1,0,0.0,Neutral-or-dissatisfied
80599,Female,Loyal-customer,42,Personal-travel,Eco-plus,1747,4,4,4,4,1,4,3,1,1,4,3,3,1,2,0,0.0,Neutral-or-dissatisfied
86197,Female,Disloyal-customer,38,Business-travel,Eco,226,3,1,3,3,1,3,1,1,3,1,4,2,4,1,30,37.0,Neutral-or-dissatisfied
84708,Male,Loyal-customer,53,Business-travel,Business,1907,1,1,1,1,4,4,4,1,1,1,1,2,1,2,46,35.0,Neutral-or-dissatisfied
122630,Female,Loyal-customer,65,Personal-travel,Eco,728,3,3,3,5,1,3,2,2,2,3,2,2,2,1,0,0.0,Neutral-or-dissatisfied
2978,Male,Loyal-customer,40,Business-travel,Business,3085,1,2,2,2,2,2,2,1,1,1,1,2,1,3,0,0.0,Neutral-or-dissatisfied
128758,Female,Disloyal-customer,23,Business-travel,Business,550,5,0,5,1,2,5,2,2,3,4,4,5,5,2,0,0.0,Satisfied
50388,Female,Disloyal-customer,40,Business-travel,Business,308,4,5,5,3,2,5,2,2,4,5,3,3,3,2,0,0.0,Neutral-or-dissatisfied
65116,Female,Loyal-customer,34,Personal-travel,Eco,190,3,4,3,3,2,3,2,2,1,2,3,4,4,2,124,128.0,Neutral-or-dissatisfied
7976,Female,Disloyal-customer,20,Business-travel,Eco-plus,594,3,4,3,3,3,1,1,1,2,4,3,1,1,1,141,129.0,Neutral-or-dissatisfied
52880,Male,Disloyal-customer,10,Business-travel,Eco,1024,4,5,5,5,5,5,5,5,3,2,3,1,4,5,0,0.0,Neutral-or-dissatisfied
109862,Female,Loyal-customer,39,Business-travel,Business,2291,3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0.0,Satisfied
80881,Female,Loyal-customer,30,Business-travel,Business,2482,2,2,2,2,4,4,4,4,4,4,5,3,4,4,3,0.0,Satisfied
78016,Female,Disloyal-customer,30,Business-travel,Eco,332,2,3,2,3,1,2,1,1,1,1,3,2,4,1,76,85.0,Neutral-or-dissatisfied
119945,Male,Loyal-customer,44,Business-travel,Business,3050,2,2,2,2,5,4,4,4,4,4,4,3,4,4,0,3.0,Satisfied
85861,Male,Loyal-customer,50,Business-travel,Business,2136,4,4,4,4,2,4,4,5,5,5,5,5,5,3,1,0.0,Satisfied
99342,Female,Disloyal-customer,42,Business-travel,Business,1771,4,4,4,3,5,4,5,5,5,4,3,3,5,5,19,24.0,Neutral-or-dissatisfied
56226,Male,Loyal-customer,54,Personal-travel,Eco,1585,2,5,2,1,5,2,5,5,5,5,4,3,5,5,19,14.0,Neutral-or-dissatisfied
37467,Male,Disloyal-customer,25,Business-travel,Eco,950,3,3,3,4,3,3,3,3,4,5,3,2,3,3,48,35.0,Neutral-or-dissatisfied
2256,Female,Loyal-customer,55,Business-travel,Business,2829,1,1,1,1,2,5,4,5,5,5,5,4,5,5,0,0.0,Satisfied
69314,Female,Loyal-customer,38,Personal-travel,Business,1089,2,5,2,3,4,1,4,5,5,2,5,1,5,5,5,0.0,Neutral-or-dissatisfied
13516,Female,Loyal-customer,52,Business-travel,Business,3227,2,2,2,2,2,4,1,5,5,5,5,2,5,1,0,0.0,Satisfied
75127,Female,Loyal-customer,60,Business-travel,Business,1652,4,4,4,4,5,5,4,5,5,5,5,5,5,4,32,7.0,Satisfied
18714,Male,Loyal-customer,37,Personal-travel,Eco-plus,262,2,3,2,5,5,2,5,5,2,5,5,3,5,5,0,0.0,Neutral-or-dissatisfied
34983,Female,Loyal-customer,33,Personal-travel,Eco,273,3,1,3,3,2,3,2,2,4,5,4,4,4,2,0,14.0,Neutral-or-dissatisfied
107377,Male,Loyal-customer,7,Personal-travel,Business,468,1,1,1,3,2,1,2,2,1,5,4,1,4,2,93,80.0,Neutral-or-dissatisfied
74365,Female,Loyal-customer,40,Business-travel,Business,2060,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0.0,Satisfied
4684,Male,Loyal-customer,9,Personal-travel,Eco,489,2,3,3,4,5,3,5,5,5,5,3,3,3,5,0,0.0,Neutral-or-dissatisfied
49749,Male,Loyal-customer,35,Business-travel,Business,3715,3,3,4,3,3,3,3,3,4,4,3,3,1,3,163,164.0,Neutral-or-dissatisfied
100258,Male,Loyal-customer,28,Business-travel,Business,3477,2,2,5,2,5,5,5,5,5,5,4,4,5,5,0,6.0,Satisfied
121501,Male,Loyal-customer,13,Personal-travel,Eco-plus,257,1,1,0,3,1,0,1,1,3,2,2,3,3,1,2,1.0,Neutral-or-dissatisfied
67912,Male,Loyal-customer,67,Personal-travel,Eco,1313,2,5,2,3,3,2,3,3,3,5,5,4,5,3,21,13.0,Neutral-or-dissatisfied
105254,Male,Loyal-customer,23,Business-travel,Business,2106,1,3,3,3,1,1,1,1,1,4,3,1,4,1,219,190.0,Neutral-or-dissatisfied
64947,Male,Loyal-customer,48,Business-travel,Business,3208,1,1,1,1,2,5,4,4,4,4,5,4,4,3,0,0.0,Satisfied
59185,Female,Loyal-customer,47,Business-travel,Business,2290,5,5,5,5,5,4,5,4,4,4,4,4,4,3,13,0.0,Satisfied
107178,Female,Disloyal-customer,38,Business-travel,Eco,402,2,2,2,3,5,2,5,5,1,3,4,3,4,5,67,64.0,Neutral-or-dissatisfied
103643,Male,Loyal-customer,45,Business-travel,Business,3657,4,4,4,4,2,5,5,4,4,4,4,4,4,5,0,0.0,Satisfied
60096,Male,Loyal-customer,59,Business-travel,Business,3231,3,3,3,3,3,5,4,4,4,4,4,5,4,5,0,5.0,Satisfied
92001,Male,Loyal-customer,75,Business-travel,Eco-plus,236,2,2,2,2,3,2,3,3,4,2,4,3,4,3,6,3.0,Neutral-or-dissatisfied
112517,Female,Loyal-customer,56,Personal-travel,Eco,853,2,5,2,3,4,5,4,2,2,2,2,5,2,5,2,0.0,Neutral-or-dissatisfied
21401,Female,Loyal-customer,38,Business-travel,Eco,331,4,5,5,5,4,4,4,4,5,3,2,4,4,4,0,0.0,Satisfied
122908,Female,Disloyal-customer,24,Business-travel,Business,650,1,1,1,1,4,1,5,4,1,3,1,1,1,4,6,1.0,Neutral-or-dissatisfied
85860,Female,Loyal-customer,22,Personal-travel,Eco-plus,526,2,4,2,4,3,2,3,3,3,5,5,4,5,3,0,0.0,Neutral-or-dissatisfied
53,Male,Disloyal-customer,37,Business-travel,Business,212,2,3,3,4,3,3,1,3,4,2,5,3,5,3,4,1.0,Neutral-or-dissatisfied
116510,Female,Disloyal-customer,63,Personal-travel,Eco,446,3,5,3,3,5,3,1,5,3,4,5,3,4,5,0,0.0,Neutral-or-dissatisfied
54474,Female,Disloyal-customer,18,Business-travel,Eco,925,2,2,2,2,1,2,5,1,4,2,3,4,3,1,0,0.0,Neutral-or-dissatisfied
1598,Male,Loyal-customer,7,Personal-travel,Eco,140,3,3,0,3,3,0,3,3,2,4,3,1,2,3,45,46.0,Neutral-or-dissatisfied
23995,Female,Loyal-customer,43,Business-travel,Eco,562,4,4,4,4,4,5,4,4,4,4,4,2,4,5,0,0.0,Satisfied
2147,Female,Loyal-customer,22,Personal-travel,Eco-plus,404,2,5,2,2,3,2,3,3,5,4,4,3,5,3,7,8.0,Neutral-or-dissatisfied
123143,Male,Loyal-customer,41,Business-travel,Business,590,2,4,4,4,4,4,4,2,2,2,2,1,2,2,4,15.0,Neutral-or-dissatisfied
129076,Female,Disloyal-customer,28,Business-travel,Business,2342,2,2,2,2,2,2,2,2,5,2,4,4,5,2,70,31.0,Neutral-or-dissatisfied
52051,Male,Loyal-customer,32,Business-travel,Eco,602,5,1,4,4,5,5,5,5,1,3,3,5,1,5,0,0.0,Satisfied
97839,Male,Loyal-customer,36,Personal-travel,Eco,480,3,0,3,4,3,5,5,3,5,4,5,5,3,5,166,148.0,Neutral-or-dissatisfied
29100,Female,Loyal-customer,36,Personal-travel,Eco,987,3,4,2,2,2,2,2,2,5,2,4,3,4,2,0,0.0,Neutral-or-dissatisfied
118246,Male,Loyal-customer,25,Business-travel,Business,1972,5,5,5,5,4,5,4,4,4,4,3,3,5,4,17,1.0,Satisfied
118380,Female,Loyal-customer,49,Business-travel,Business,1866,4,4,4,4,2,5,5,4,4,5,4,4,4,4,0,0.0,Satisfied
99775,Female,Loyal-customer,28,Business-travel,Business,632,4,4,3,4,4,4,4,4,3,3,4,3,5,4,0,0.0,Satisfied
10017,Female,Loyal-customer,62,Personal-travel,Eco-plus,508,3,5,3,5,5,4,5,1,1,3,1,3,1,5,0,0.0,Neutral-or-dissatisfied
34370,Male,Loyal-customer,37,Business-travel,Eco-plus,541,1,5,5,5,1,1,1,1,2,5,3,1,4,1,11,9.0,Neutral-or-dissatisfied
111204,Female,Disloyal-customer,50,Business-travel,Business,1506,2,2,2,1,4,2,4,4,3,3,5,3,4,4,0,0.0,Neutral-or-dissatisfied
2308,Female,Loyal-customer,60,Business-travel,Eco,291,2,2,2,2,1,2,1,2,2,2,2,3,2,3,50,43.0,Neutral-or-dissatisfied
39514,Male,Disloyal-customer,57,Business-travel,Eco,852,1,1,1,3,3,1,3,3,2,1,2,4,2,3,2,30.0,Neutral-or-dissatisfied
103049,Female,Disloyal-customer,40,Business-travel,Business,328,2,1,1,2,1,1,1,1,3,2,5,5,4,1,0,0.0,Neutral-or-dissatisfied
31362,Male,Loyal-customer,25,Business-travel,Business,692,4,4,1,4,5,5,5,5,3,1,1,1,3,5,8,3.0,Satisfied
111718,Male,Loyal-customer,61,Personal-travel,Eco,541,3,5,3,1,4,3,2,4,5,4,4,3,5,4,15,4.0,Neutral-or-dissatisfied
76767,Female,Loyal-customer,40,Business-travel,Business,1742,2,2,2,2,2,5,4,5,5,5,5,4,5,4,0,0.0,Satisfied
53828,Male,Loyal-customer,45,Business-travel,Business,140,3,1,1,1,4,3,3,3,3,3,3,3,3,3,4,0.0,Neutral-or-dissatisfied
84398,Male,Loyal-customer,37,Business-travel,Business,191,3,1,1,1,3,4,4,3,3,3,3,1,3,3,8,45.0,Neutral-or-dissatisfied
120540,Female,Loyal-customer,39,Business-travel,Business,2176,5,5,5,5,2,5,4,5,5,5,5,5,5,5,0,15.0,Satisfied
93744,Female,Disloyal-customer,21,Business-travel,Business,368,4,2,4,3,3,4,3,3,5,5,4,4,5,3,0,0.0,Satisfied
8598,Female,Loyal-customer,37,Business-travel,Eco-plus,109,4,1,1,1,4,4,4,4,3,3,3,1,4,4,0,0.0,Neutral-or-dissatisfied
117309,Female,Disloyal-customer,36,Business-travel,Eco-plus,325,2,2,2,3,4,2,4,4,4,5,3,3,3,4,0,0.0,Neutral-or-dissatisfied
95706,Female,Loyal-customer,42,Business-travel,Business,237,4,4,3,4,2,4,5,4,4,4,4,4,4,4,11,2.0,Satisfied
120226,Female,Disloyal-customer,50,Business-travel,Eco,903,3,3,3,1,5,3,5,5,1,1,4,3,2,5,0,0.0,Neutral-or-dissatisfied
120265,Female,Loyal-customer,60,Personal-travel,Business,1576,3,5,4,4,4,3,4,4,4,4,2,4,4,5,28,36.0,Neutral-or-dissatisfied
107527,Female,Disloyal-customer,16,Business-travel,Eco-plus,838,3,1,3,4,2,3,2,2,2,5,3,2,3,2,1,0.0,Neutral-or-dissatisfied
98966,Male,Disloyal-customer,22,Business-travel,Eco,169,3,2,3,2,4,3,4,4,4,2,1,4,2,4,0,0.0,Neutral-or-dissatisfied
54308,Male,Disloyal-customer,38,Business-travel,Eco,1342,3,3,3,3,2,3,2,2,3,1,3,3,3,2,1,0.0,Neutral-or-dissatisfied
59939,Female,Loyal-customer,51,Business-travel,Business,2730,3,3,3,3,5,5,4,4,4,4,4,3,4,4,9,0.0,Satisfied
107191,Female,Disloyal-customer,24,Business-travel,Eco,402,4,4,3,4,2,3,2,2,4,1,3,1,3,2,0,0.0,Neutral-or-dissatisfied
69054,Female,Loyal-customer,28,Business-travel,Business,1389,3,2,2,2,3,3,3,3,1,2,3,1,3,3,0,13.0,Neutral-or-dissatisfied
25093,Male,Loyal-customer,35,Business-travel,Business,1522,1,1,1,1,2,1,1,4,4,4,4,2,4,2,109,83.0,Satisfied
