id,gender,customer-type,age,type-of-travel,class,flight-distance,inflight-wifi-service,departure/arrival-time-convenient,ease-of-online-booking,gate-location,food-and-drink,online-boarding,seat-comfort,inflight-entertainment,on-board-service,leg-room-service,baggage-handling,checkin-service,inflight-service,cleanliness,departure-delay-in-minutes,arrival-delay-in-minutes,satisfaction
2469,Male,Loyal-customer,11,Personal-travel,Eco,773,1,1,2,1,5,2,1,5,1,4,1,2,1,5,0,1.0,Neutral-or-dissatisfied
82774,Male,Disloyal-customer,36,Business-travel,Business,926,4,4,4,3,2,4,2,2,5,3,4,3,4,2,0,0.0,Neutral-or-dissatisfied
22383,Female,Disloyal-customer,26,Business-travel,Eco,145,4,0,3,2,4,3,4,4,5,5,2,2,1,4,0,0.0,Satisfied
127785,Female,Loyal-customer,45,Personal-travel,Eco,1037,2,2,2,3,5,3,3,3,3,2,5,4,3,2,0,16.0,Neutral-or-dissatisfied
6691,Female,Loyal-customer,54,Business-travel,Business,3303,3,3,3,3,2,5,4,4,4,4,4,5,4,4,6,0.0,Satisfied
41975,Female,Loyal-customer,13,Personal-travel,Eco,525,4,5,4,1,4,4,4,4,3,4,4,5,4,4,0,0.0,Satisfied
15739,Male,Loyal-customer,48,Personal-travel,Eco,419,2,5,2,1,3,2,3,3,3,2,3,2,4,3,0,0.0,Neutral-or-dissatisfied
33194,Male,Loyal-customer,44,Business-travel,Eco-plus,163,4,3,4,3,5,4,5,5,1,3,1,3,3,5,0,0.0,Satisfied
19579,Female,Loyal-customer,37,Personal-travel,Eco,160,1,5,0,1,5,0,5,5,4,5,5,3,5,5,40,46.0,Neutral-or-dissatisfied
47377,Male,Loyal-customer,48,Business-travel,Business,2304,1,5,5,5,5,3,2,1,1,1,1,1,1,2,17,8.0,Neutral-or-dissatisfied
52475,Female,Loyal-customer,12,Personal-travel,Eco-plus,651,2,4,2,1,4,2,4,4,3,3,3,5,4,4,113,94.0,Neutral-or-dissatisfied
79682,Male,Loyal-customer,49,Personal-travel,Eco,762,4,4,4,5,2,4,2,2,3,3,5,4,5,2,56,48.0,Neutral-or-dissatisfied
86464,Female,Disloyal-customer,22,Business-travel,Eco,762,2,2,2,1,1,2,1,1,3,4,4,1,2,1,2,0.0,Neutral-or-dissatisfied
53085,Male,Loyal-customer,48,Business-travel,Business,2327,1,1,1,1,5,5,5,3,4,3,2,5,5,5,0,2.0,Satisfied
14081,Male,Loyal-customer,51,Business-travel,Business,3380,3,3,3,3,3,5,5,4,4,4,4,1,4,5,0,0.0,Satisfied
50351,Female,Loyal-customer,33,Business-travel,Business,207,1,1,1,1,3,3,3,1,1,1,1,4,1,1,0,0.0,Neutral-or-dissatisfied
127740,Male,Loyal-customer,32,Business-travel,Business,3998,4,4,4,4,4,4,4,4,5,4,4,5,4,4,0,0.0,Satisfied
55015,Male,Loyal-customer,38,Business-travel,Business,2272,4,4,4,4,2,5,5,4,4,4,4,4,4,5,26,26.0,Satisfied
119889,Female,Loyal-customer,18,Personal-travel,Eco,936,2,4,2,3,5,2,5,5,4,4,4,3,4,5,0,0.0,Neutral-or-dissatisfied
56743,Female,Loyal-customer,65,Personal-travel,Eco,1065,3,5,2,4,2,4,5,5,5,2,5,3,5,4,0,3.0,Neutral-or-dissatisfied
58586,Female,Loyal-customer,35,Business-travel,Business,334,2,3,3,3,1,3,3,2,2,2,2,2,2,4,6,0.0,Neutral-or-dissatisfied
49622,Female,Loyal-customer,46,Business-travel,Business,363,3,3,4,3,3,4,3,4,4,4,4,5,4,1,0,0.0,Satisfied
38271,Female,Loyal-customer,57,Personal-travel,Eco,1173,4,5,4,4,5,5,5,3,3,4,3,3,3,3,0,0.0,Neutral-or-dissatisfied
16591,Female,Loyal-customer,39,Personal-travel,Eco-plus,872,4,3,4,3,2,4,2,2,2,2,2,2,3,2,0,0.0,Neutral-or-dissatisfied
81842,Male,Loyal-customer,48,Personal-travel,Eco,1487,2,1,2,4,2,2,2,2,1,2,4,2,3,2,16,41.0,Neutral-or-dissatisfied
113257,Female,Disloyal-customer,38,Business-travel,Business,236,3,3,3,5,3,3,5,3,3,2,4,3,4,3,0,0.0,Neutral-or-dissatisfied
9126,Female,Loyal-customer,39,Personal-travel,Eco,765,3,2,3,3,3,5,5,4,3,4,3,5,2,5,433,455.0,Neutral-or-dissatisfied
96316,Male,Loyal-customer,7,Personal-travel,Eco-plus,687,0,5,0,2,1,0,1,1,4,5,5,5,4,1,0,0.0,Satisfied
44818,Female,Loyal-customer,28,Business-travel,Eco,491,2,5,5,5,2,2,2,2,4,5,3,1,3,2,1,5.0,Neutral-or-dissatisfied
92040,Male,Loyal-customer,40,Business-travel,Business,1535,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0.0,Satisfied
64346,Male,Loyal-customer,23,Business-travel,Business,1172,4,4,4,4,4,5,4,4,3,2,5,5,4,4,0,0.0,Satisfied
13089,Male,Loyal-customer,49,Business-travel,Business,2100,1,1,1,1,3,2,1,4,4,4,4,3,4,2,4,0.0,Satisfied
21535,Female,Loyal-customer,37,Personal-travel,Eco,164,2,4,2,3,4,2,4,4,5,4,4,5,5,4,2,0.0,Neutral-or-dissatisfied
102400,Male,Loyal-customer,51,Business-travel,Business,3679,1,1,1,1,4,4,5,5,5,5,5,5,5,2,0,0.0,Satisfied
94993,Female,Loyal-customer,21,Personal-travel,Eco,319,5,3,5,3,2,5,5,2,1,1,3,1,3,2,28,20.0,Satisfied
128877,Male,Disloyal-customer,25,Business-travel,Business,2454,4,4,4,2,4,2,2,4,4,5,4,2,3,2,0,1.0,Satisfied
116008,Female,Loyal-customer,28,Personal-travel,Eco,337,4,3,4,2,3,4,3,3,2,1,3,3,5,3,38,22.0,Neutral-or-dissatisfied
57528,Female,Disloyal-customer,33,Business-travel,Business,413,2,3,3,3,4,3,2,4,4,5,5,4,5,4,0,0.0,Neutral-or-dissatisfied
79720,Female,Loyal-customer,66,Personal-travel,Eco,762,3,3,3,3,2,4,3,3,3,3,3,3,3,2,0,0.0,Neutral-or-dissatisfied
51330,Male,Loyal-customer,37,Business-travel,Eco-plus,199,1,5,5,5,1,1,1,1,3,5,4,1,3,1,0,0.0,Neutral-or-dissatisfied
1959,Female,Loyal-customer,54,Business-travel,Business,2795,0,0,0,4,5,1,3,1,1,1,1,2,1,4,0,0.0,Satisfied
24169,Female,Loyal-customer,40,Business-travel,Business,1987,0,3,0,5,5,5,5,5,5,4,1,5,1,5,166,168.0,Satisfied
51029,Male,Loyal-customer,56,Personal-travel,Eco,78,3,4,3,2,3,3,3,3,4,5,5,3,5,3,0,0.0,Neutral-or-dissatisfied
103335,Female,Loyal-customer,51,Personal-travel,Eco,1371,2,2,2,4,2,4,3,2,2,2,3,3,2,1,9,31.0,Neutral-or-dissatisfied
86256,Male,Loyal-customer,25,Personal-travel,Eco,377,2,4,2,3,4,2,4,4,4,3,5,3,5,4,51,46.0,Neutral-or-dissatisfied
75887,Female,Loyal-customer,32,Business-travel,Business,597,3,1,1,1,3,3,3,3,4,4,3,1,4,3,0,0.0,Neutral-or-dissatisfied
106130,Female,Loyal-customer,44,Business-travel,Business,436,2,2,2,2,3,4,4,2,2,2,2,3,2,3,7,11.0,Satisfied
1419,Female,Loyal-customer,66,Personal-travel,Eco-plus,113,2,5,2,4,4,5,4,3,3,2,3,3,3,5,25,24.0,Neutral-or-dissatisfied
91537,Male,Disloyal-customer,20,Business-travel,Eco,680,3,4,4,5,4,1,5,5,2,4,5,5,3,5,330,349.0,Neutral-or-dissatisfied
41319,Male,Loyal-customer,35,Personal-travel,Eco,802,3,2,3,3,1,3,1,1,3,5,4,3,3,1,0,0.0,Neutral-or-dissatisfied
107043,Female,Disloyal-customer,39,Business-travel,Business,480,2,2,2,2,1,2,3,1,2,2,3,2,2,1,0,0.0,Neutral-or-dissatisfied
80820,Female,Loyal-customer,28,Business-travel,Business,3724,5,5,5,5,4,4,4,4,3,3,5,4,4,4,10,3.0,Satisfied
119416,Female,Loyal-customer,22,Business-travel,Business,3749,2,5,5,5,2,1,2,2,4,3,3,1,4,2,0,0.0,Neutral-or-dissatisfied
71039,Male,Disloyal-customer,26,Business-travel,Eco,802,2,2,2,3,1,2,1,1,4,4,3,4,3,1,18,16.0,Neutral-or-dissatisfied
22843,Male,Loyal-customer,16,Personal-travel,Eco,147,2,5,0,4,5,0,5,5,5,5,5,5,5,5,18,19.0,Neutral-or-dissatisfied
129648,Female,Loyal-customer,53,Business-travel,Business,337,1,1,4,1,4,5,4,4,4,4,4,4,4,3,0,9.0,Satisfied
77972,Male,Loyal-customer,44,Business-travel,Business,332,3,3,2,3,3,4,4,4,4,4,4,3,4,3,0,0.0,Satisfied
57944,Male,Loyal-customer,42,Business-travel,Business,1629,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4,8.0,Satisfied
25670,Female,Loyal-customer,35,Personal-travel,Eco,761,2,1,2,4,2,2,2,2,1,4,3,4,3,2,0,0.0,Neutral-or-dissatisfied
73236,Female,Disloyal-customer,42,Business-travel,Business,946,1,1,1,5,1,1,1,1,4,2,5,4,5,1,0,0.0,Neutral-or-dissatisfied
12680,Male,Loyal-customer,45,Business-travel,Eco,803,4,3,4,4,4,4,4,4,4,3,3,4,4,4,66,78.0,Neutral-or-dissatisfied
76869,Male,Loyal-customer,59,Business-travel,Business,1927,3,2,2,2,4,4,3,3,3,3,3,1,3,2,0,0.0,Neutral-or-dissatisfied
73450,Male,Loyal-customer,20,Personal-travel,Eco,1120,2,4,2,4,2,2,2,2,4,4,5,3,4,2,19,65.0,Neutral-or-dissatisfied
29839,Male,Disloyal-customer,36,Business-travel,Eco,399,4,3,4,3,4,4,4,4,1,2,4,4,1,4,0,0.0,Neutral-or-dissatisfied
54869,Female,Loyal-customer,56,Business-travel,Business,1724,2,2,2,2,1,5,1,5,5,5,5,1,5,5,0,0.0,Satisfied
83043,Male,Loyal-customer,52,Business-travel,Business,1145,5,5,5,5,2,4,5,4,4,4,4,4,4,3,1,0.0,Satisfied
121201,Female,Loyal-customer,63,Business-travel,Eco-plus,2521,3,4,4,4,3,2,2,3,3,3,3,4,3,4,107,,Neutral-or-dissatisfied
10002,Female,Loyal-customer,27,Personal-travel,Eco,534,3,5,3,1,3,3,3,3,3,3,5,4,5,3,0,0.0,Neutral-or-dissatisfied
104098,Male,Loyal-customer,8,Personal-travel,Business,297,1,4,1,1,4,1,4,4,4,3,5,5,4,4,7,0.0,Neutral-or-dissatisfied
82103,Male,Loyal-customer,63,Personal-travel,Eco,1276,3,4,3,4,5,3,1,5,3,2,3,4,5,5,0,0.0,Neutral-or-dissatisfied
29475,Male,Loyal-customer,57,Business-travel,Eco,1107,4,4,4,4,4,4,4,4,3,5,5,4,5,4,145,141.0,Satisfied
76217,Male,Disloyal-customer,24,Business-travel,Business,1175,0,0,0,2,3,0,3,3,4,5,5,3,5,3,0,0.0,Satisfied
31962,Female,Loyal-customer,47,Business-travel,Business,3405,3,3,3,3,4,4,4,4,4,4,4,3,4,4,0,0.0,Satisfied
63601,Male,Loyal-customer,29,Business-travel,Business,1440,5,5,5,5,4,4,4,4,5,2,5,5,5,4,8,9.0,Satisfied
49377,Female,Loyal-customer,48,Business-travel,Business,3956,0,3,0,3,2,2,3,5,5,5,5,1,5,2,0,0.0,Satisfied
22024,Male,Loyal-customer,57,Business-travel,Eco-plus,500,4,2,2,2,4,4,4,4,1,4,2,4,4,4,0,1.0,Satisfied
85397,Female,Disloyal-customer,27,Business-travel,Business,332,5,5,5,3,5,5,5,5,5,4,4,3,5,5,0,0.0,Satisfied
38776,Male,Loyal-customer,41,Business-travel,Eco,353,5,5,5,5,5,5,5,5,1,4,4,4,1,5,0,0.0,Satisfied
52255,Female,Loyal-customer,56,Business-travel,Business,3320,2,2,2,2,2,5,3,4,4,5,4,1,4,3,32,29.0,Satisfied
77383,Female,Loyal-customer,17,Business-travel,Business,1737,3,3,3,3,3,3,3,3,3,4,3,4,4,3,26,21.0,Neutral-or-dissatisfied
70902,Male,Disloyal-customer,28,Business-travel,Eco,1721,1,1,1,3,3,1,5,3,2,3,3,1,3,3,0,0.0,Neutral-or-dissatisfied
60200,Male,Disloyal-customer,22,Business-travel,Eco,983,4,4,4,4,3,4,3,3,3,5,3,5,5,3,0,0.0,Satisfied
127802,Female,Loyal-customer,49,Business-travel,Business,2328,1,1,1,1,3,5,4,4,4,4,4,3,4,4,47,40.0,Satisfied
13628,Female,Loyal-customer,54,Business-travel,Eco,1014,2,2,2,2,4,3,4,2,2,2,2,2,2,3,0,0.0,Neutral-or-dissatisfied
67882,Female,Loyal-customer,46,Personal-travel,Eco,1205,1,3,0,3,1,2,2,5,5,0,3,3,5,4,0,0.0,Neutral-or-dissatisfied
44692,Female,Disloyal-customer,26,Business-travel,Eco,67,4,5,4,2,5,4,5,5,1,5,1,5,5,5,11,10.0,Neutral-or-dissatisfied
129680,Male,Disloyal-customer,34,Business-travel,Business,337,2,2,2,2,4,2,4,4,5,5,5,3,4,4,0,0.0,Neutral-or-dissatisfied
77764,Female,Loyal-customer,11,Personal-travel,Eco,1282,2,5,3,1,2,3,2,2,3,5,5,5,5,2,0,0.0,Neutral-or-dissatisfied
82088,Female,Disloyal-customer,25,Business-travel,Eco,1276,3,3,3,2,2,3,2,2,4,1,2,3,3,2,68,59.0,Neutral-or-dissatisfied
75967,Female,Loyal-customer,54,Business-travel,Eco,297,2,5,5,5,1,4,3,1,1,2,1,1,1,4,0,0.0,Neutral-or-dissatisfied
41401,Female,Loyal-customer,55,Business-travel,Business,913,2,1,1,1,4,3,4,2,2,2,2,2,2,3,0,0.0,Neutral-or-dissatisfied
2630,Female,Loyal-customer,46,Business-travel,Eco-plus,280,5,3,3,3,5,4,1,5,5,5,5,1,5,1,0,0.0,Satisfied
71732,Male,Loyal-customer,56,Business-travel,Business,1723,4,4,4,4,5,4,5,4,4,4,4,3,4,3,0,0.0,Satisfied
43537,Male,Loyal-customer,46,Business-travel,Business,2496,2,2,2,2,3,4,3,2,2,2,2,3,2,2,0,21.0,Neutral-or-dissatisfied
92704,Female,Loyal-customer,45,Personal-travel,Eco-plus,507,2,4,4,5,2,5,5,2,2,4,2,4,2,3,0,0.0,Neutral-or-dissatisfied
3163,Male,Loyal-customer,64,Personal-travel,Business,693,0,5,0,3,3,5,4,1,1,0,2,4,1,3,0,0.0,Satisfied
110836,Female,Loyal-customer,23,Personal-travel,Eco-plus,997,2,1,2,3,5,2,5,5,2,1,4,4,4,5,18,16.0,Neutral-or-dissatisfied
80913,Male,Loyal-customer,43,Business-travel,Business,341,5,5,5,5,3,4,5,5,5,5,5,4,5,4,0,1.0,Satisfied
66467,Female,Loyal-customer,52,Business-travel,Eco-plus,817,5,3,3,3,2,4,5,5,5,5,5,5,5,1,0,4.0,Satisfied
25333,Male,Loyal-customer,10,Personal-travel,Eco,837,4,4,4,4,3,4,3,3,4,5,4,2,4,3,0,0.0,Satisfied
98869,Female,Disloyal-customer,42,Business-travel,Business,991,4,4,4,1,2,4,2,2,3,4,5,4,4,2,10,8.0,Neutral-or-dissatisfied
116282,Female,Loyal-customer,11,Personal-travel,Eco,362,1,4,1,1,1,1,1,1,4,4,5,5,4,1,0,0.0,Neutral-or-dissatisfied
27614,Female,Loyal-customer,48,Personal-travel,Eco,679,1,1,1,3,5,4,4,3,3,1,3,2,3,4,0,0.0,Neutral-or-dissatisfied
42623,Male,Loyal-customer,40,Business-travel,Business,1813,4,4,1,4,1,4,5,3,3,2,3,3,3,3,25,63.0,Satisfied
126468,Female,Loyal-customer,58,Business-travel,Business,1788,1,1,3,1,2,4,5,4,4,4,4,3,4,5,0,0.0,Satisfied
94597,Female,Loyal-customer,55,Business-travel,Business,3679,4,4,4,4,3,4,5,4,4,4,4,3,4,4,7,3.0,Satisfied
1803,Male,Loyal-customer,55,Business-travel,Business,408,4,4,4,4,3,5,4,4,4,4,4,3,4,5,10,1.0,Satisfied
116545,Female,Loyal-customer,35,Personal-travel,Eco,342,3,3,3,4,3,3,3,3,3,3,3,1,4,3,0,0.0,Neutral-or-dissatisfied
80909,Male,Disloyal-customer,23,Business-travel,Eco,352,4,2,4,3,5,4,5,5,3,3,4,1,4,5,1,10.0,Neutral-or-dissatisfied
113699,Male,Loyal-customer,18,Personal-travel,Eco,197,2,4,2,1,5,2,5,5,4,3,5,5,5,5,1,7.0,Neutral-or-dissatisfied
15654,Male,Loyal-customer,38,Business-travel,Business,2163,3,2,4,2,3,4,4,3,3,3,3,1,3,2,0,0.0,Neutral-or-dissatisfied
73879,Male,Disloyal-customer,24,Business-travel,Eco,1422,3,3,3,1,3,3,3,3,5,2,5,4,5,3,0,0.0,Neutral-or-dissatisfied
20404,Male,Loyal-customer,38,Business-travel,Eco-plus,459,5,2,5,5,5,5,5,5,4,5,5,1,5,5,0,0.0,Satisfied
124288,Female,Loyal-customer,49,Business-travel,Business,3555,3,4,4,4,5,4,4,3,3,3,3,1,3,2,0,2.0,Neutral-or-dissatisfied
73959,Male,Loyal-customer,57,Personal-travel,Eco,2342,3,2,3,2,3,3,4,3,2,1,2,2,2,3,4,0.0,Neutral-or-dissatisfied
62421,Female,Loyal-customer,38,Personal-travel,Eco,2457,3,4,3,3,4,3,5,4,4,2,5,5,5,4,34,29.0,Neutral-or-dissatisfied
62394,Female,Loyal-customer,14,Personal-travel,Eco,2704,1,2,1,2,3,1,3,3,1,3,2,1,3,3,0,4.0,Neutral-or-dissatisfied
127875,Male,Loyal-customer,7,Personal-travel,Eco,1276,2,4,2,1,3,2,1,3,4,2,5,5,5,3,0,0.0,Neutral-or-dissatisfied
108308,Female,Loyal-customer,28,Business-travel,Business,1706,3,3,3,3,2,2,2,2,5,4,4,4,5,2,11,0.0,Satisfied
46171,Male,Loyal-customer,67,Personal-travel,Eco,604,3,4,3,3,4,3,4,4,5,3,5,4,5,4,0,3.0,Neutral-or-dissatisfied
86376,Male,Loyal-customer,38,Business-travel,Eco,760,3,5,5,5,3,3,3,3,2,2,1,3,1,3,74,64.0,Neutral-or-dissatisfied
89760,Female,Loyal-customer,23,Personal-travel,Eco,1010,2,4,2,3,2,2,2,4,5,1,4,2,1,2,102,190.0,Neutral-or-dissatisfied
47621,Female,Loyal-customer,49,Business-travel,Business,1504,1,1,5,1,4,1,5,4,4,5,4,2,4,2,85,66.0,Satisfied
50924,Female,Loyal-customer,68,Personal-travel,Eco,109,3,4,0,4,2,4,5,4,4,0,4,3,4,3,25,19.0,Neutral-or-dissatisfied
37917,Male,Loyal-customer,39,Personal-travel,Eco,1065,3,5,3,3,2,3,2,2,3,2,4,4,5,2,0,0.0,Neutral-or-dissatisfied
33491,Male,Loyal-customer,49,Personal-travel,Eco,2496,2,1,2,3,4,2,4,4,1,1,4,1,4,4,0,0.0,Neutral-or-dissatisfied
99559,Female,Loyal-customer,47,Business-travel,Business,829,1,1,1,1,3,5,5,5,5,5,5,4,5,4,28,27.0,Satisfied
36447,Female,Disloyal-customer,9,Business-travel,Eco,1368,2,2,2,4,5,2,3,5,2,1,4,1,3,5,0,4.0,Neutral-or-dissatisfied
129434,Male,Loyal-customer,74,Business-travel,Business,236,1,2,2,2,2,4,3,1,1,1,1,1,1,1,0,0.0,Neutral-or-dissatisfied
1725,Female,Loyal-customer,44,Business-travel,Business,2173,3,3,3,3,4,2,3,3,3,3,3,4,3,3,56,63.0,Neutral-or-dissatisfied
125682,Male,Loyal-customer,41,Business-travel,Eco,759,3,3,3,3,3,3,3,3,1,1,4,4,4,3,0,0.0,Neutral-or-dissatisfied
44281,Female,Loyal-customer,10,Personal-travel,Eco-plus,359,3,5,3,2,3,3,3,3,5,4,4,3,5,3,0,9.0,Neutral-or-dissatisfied
21427,Male,Disloyal-customer,27,Business-travel,Eco,164,3,3,3,1,2,3,2,2,2,3,1,1,1,2,0,0.0,Neutral-or-dissatisfied
117215,Male,Loyal-customer,46,Personal-travel,Eco,304,1,4,1,5,2,1,2,2,4,4,5,5,4,2,15,18.0,Neutral-or-dissatisfied
123415,Male,Loyal-customer,53,Business-travel,Business,937,4,4,4,4,5,2,4,5,5,4,5,4,5,3,8,0.0,Satisfied
64587,Female,Loyal-customer,43,Business-travel,Business,190,2,2,2,2,2,5,5,5,5,5,4,5,5,4,5,2.0,Satisfied
17,Female,Loyal-customer,48,Personal-travel,Eco,821,2,3,2,3,1,5,1,5,5,2,5,5,5,2,0,0.0,Neutral-or-dissatisfied
94851,Female,Loyal-customer,53,Business-travel,Business,2249,0,5,0,5,2,4,5,4,4,4,4,5,4,3,0,0.0,Satisfied
77657,Male,Disloyal-customer,48,Business-travel,Eco,813,2,2,2,4,4,2,4,4,1,1,3,1,3,4,0,25.0,Neutral-or-dissatisfied
4466,Male,Loyal-customer,56,Business-travel,Business,605,1,1,1,1,2,2,1,1,1,1,1,4,1,2,0,0.0,Neutral-or-dissatisfied
6996,Female,Loyal-customer,53,Business-travel,Eco,299,3,5,5,5,4,4,3,3,3,3,3,2,3,1,109,110.0,Neutral-or-dissatisfied
74881,Female,Loyal-customer,46,Business-travel,Business,2475,4,4,4,4,5,5,4,5,5,5,5,3,5,4,0,0.0,Satisfied
64685,Male,Disloyal-customer,41,Business-travel,Business,354,1,1,1,2,1,1,1,1,3,3,4,4,4,1,0,0.0,Neutral-or-dissatisfied
73479,Female,Loyal-customer,69,Personal-travel,Eco,1005,3,5,3,3,5,4,4,4,4,3,4,4,4,4,0,0.0,Neutral-or-dissatisfied
44928,Male,Loyal-customer,36,Personal-travel,Eco,258,3,4,3,4,5,3,5,5,1,4,3,4,3,5,70,105.0,Neutral-or-dissatisfied
55202,Female,Loyal-customer,22,Personal-travel,Eco-plus,1635,1,1,1,4,2,1,2,2,4,1,2,2,3,2,0,0.0,Neutral-or-dissatisfied
83597,Female,Loyal-customer,53,Business-travel,Business,409,5,5,5,5,4,4,4,4,4,4,4,4,4,4,29,20.0,Satisfied
7450,Male,Loyal-customer,49,Personal-travel,Eco,522,2,5,2,1,2,2,2,2,3,2,4,3,4,2,20,15.0,Neutral-or-dissatisfied
59757,Female,Disloyal-customer,36,Business-travel,Business,895,2,2,2,4,1,2,1,1,3,2,5,4,4,1,0,0.0,Neutral-or-dissatisfied
23139,Female,Loyal-customer,52,Business-travel,Business,3268,4,1,1,1,3,4,3,4,4,4,4,4,4,3,0,9.0,Neutral-or-dissatisfied
40440,Female,Disloyal-customer,55,Business-travel,Eco,188,2,2,2,3,2,2,2,2,2,4,3,3,4,2,0,0.0,Neutral-or-dissatisfied
42531,Male,Loyal-customer,39,Business-travel,Business,310,1,1,1,1,3,5,1,5,5,5,5,5,5,3,3,0.0,Satisfied
35550,Male,Loyal-customer,33,Personal-travel,Eco,1076,3,5,3,1,1,3,1,1,3,2,4,4,4,1,59,72.0,Neutral-or-dissatisfied
121124,Female,Loyal-customer,42,Business-travel,Business,2402,3,3,3,3,5,4,4,4,5,3,4,4,5,4,0,17.0,Satisfied
82689,Female,Disloyal-customer,38,Business-travel,Eco,632,1,3,2,2,1,2,1,1,2,2,3,4,2,1,5,16.0,Neutral-or-dissatisfied
102277,Male,Loyal-customer,31,Business-travel,Business,1706,4,2,2,2,4,3,4,4,1,5,4,4,3,4,2,6.0,Neutral-or-dissatisfied
1213,Male,Loyal-customer,41,Personal-travel,Eco,282,3,4,5,4,2,5,2,2,5,5,4,5,4,2,108,98.0,Neutral-or-dissatisfied
103464,Female,Loyal-customer,53,Personal-travel,Eco,448,2,4,2,2,5,4,5,1,1,2,1,4,1,3,0,0.0,Neutral-or-dissatisfied
127389,Male,Loyal-customer,59,Business-travel,Business,868,1,1,1,1,2,5,4,5,5,5,5,5,5,4,0,0.0,Satisfied
15974,Female,Loyal-customer,31,Business-travel,Eco-plus,528,0,0,0,4,0,2,2,3,1,2,3,2,3,2,140,138.0,Satisfied
30558,Male,Disloyal-customer,26,Business-travel,Business,628,2,2,2,4,5,2,5,5,5,2,4,4,5,5,0,0.0,Neutral-or-dissatisfied
36834,Male,Loyal-customer,57,Business-travel,Business,2640,3,1,4,4,3,3,3,3,3,3,3,4,3,3,0,14.0,Neutral-or-dissatisfied
66266,Male,Loyal-customer,18,Personal-travel,Eco,460,4,5,4,2,3,4,3,3,2,4,5,2,5,3,0,0.0,Neutral-or-dissatisfied
34857,Male,Loyal-customer,70,Personal-travel,Eco,1826,3,4,3,1,4,3,4,4,5,5,5,5,5,4,0,0.0,Neutral-or-dissatisfied
64015,Female,Loyal-customer,17,Business-travel,Business,3545,2,2,2,2,5,5,5,5,3,2,5,4,5,5,0,0.0,Satisfied
11678,Male,Loyal-customer,43,Business-travel,Business,3730,5,5,5,5,5,5,4,5,5,5,5,3,5,4,0,0.0,Satisfied
65705,Female,Loyal-customer,39,Business-travel,Business,1722,2,2,2,2,4,4,3,2,2,2,2,1,2,2,0,0.0,Neutral-or-dissatisfied
17011,Female,Loyal-customer,19,Personal-travel,Business,781,3,2,3,4,4,3,5,4,3,1,4,4,4,4,0,0.0,Neutral-or-dissatisfied
91552,Female,Loyal-customer,31,Personal-travel,Eco,680,2,3,2,4,5,2,5,5,3,3,3,3,4,5,0,0.0,Neutral-or-dissatisfied
50263,Female,Loyal-customer,30,Business-travel,Business,209,2,3,3,3,3,2,2,3,3,5,4,3,3,3,43,43.0,Neutral-or-dissatisfied
44981,Male,Disloyal-customer,42,Business-travel,Business,359,3,3,3,5,2,3,2,2,3,5,5,1,3,2,0,0.0,Neutral-or-dissatisfied
19318,Female,Loyal-customer,36,Business-travel,Business,743,1,1,1,1,3,5,4,2,2,2,2,2,2,3,0,0.0,Satisfied
58469,Male,Loyal-customer,36,Business-travel,Business,2862,2,2,2,2,2,5,5,5,5,5,5,3,5,4,2,0.0,Satisfied
43761,Female,Loyal-customer,46,Business-travel,Business,2861,2,4,4,4,3,2,2,2,2,2,2,3,2,2,0,0.0,Neutral-or-dissatisfied
27897,Male,Loyal-customer,42,Personal-travel,Eco-plus,2329,1,5,2,4,3,2,3,3,5,5,4,5,4,3,0,0.0,Neutral-or-dissatisfied
67825,Male,Disloyal-customer,25,Business-travel,Eco,835,2,2,2,4,5,2,5,5,5,4,5,1,3,5,1,0.0,Neutral-or-dissatisfied
24210,Female,Loyal-customer,33,Business-travel,Eco,170,4,3,3,3,4,4,4,4,5,3,1,3,5,4,0,0.0,Satisfied
4046,Female,Loyal-customer,9,Personal-travel,Eco,483,2,3,2,4,5,2,5,5,3,1,3,5,4,5,0,0.0,Neutral-or-dissatisfied
129556,Female,Loyal-customer,17,Personal-travel,Eco,2342,2,3,2,1,4,2,4,4,2,5,2,2,3,4,52,40.0,Neutral-or-dissatisfied
53129,Female,Disloyal-customer,21,Business-travel,Eco-plus,2065,0,4,0,2,4,0,4,4,4,2,5,3,4,4,1,0.0,Satisfied
120610,Female,Disloyal-customer,38,Business-travel,Eco,453,3,4,3,3,1,3,2,1,3,4,4,3,4,1,0,0.0,Neutral-or-dissatisfied
85670,Female,Disloyal-customer,18,Business-travel,Business,903,0,0,0,3,4,0,4,4,5,5,5,4,5,4,0,0.0,Satisfied
20491,Female,Disloyal-customer,38,Business-travel,Eco,139,2,2,2,3,3,2,3,3,4,2,4,2,3,3,6,11.0,Neutral-or-dissatisfied
10474,Female,Disloyal-customer,23,Business-travel,Business,163,4,3,4,3,4,4,1,4,4,4,4,3,4,4,44,24.0,Satisfied
129653,Female,Loyal-customer,50,Business-travel,Business,2958,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,0.0,Satisfied
68180,Male,Loyal-customer,25,Personal-travel,Eco,603,2,5,2,5,4,2,4,4,5,5,4,3,4,4,1,0.0,Neutral-or-dissatisfied
28800,Male,Loyal-customer,40,Business-travel,Business,2585,4,4,4,4,1,1,5,3,3,3,3,4,3,1,0,0.0,Satisfied
